subscription_id,erotic,num
FFFFFFSDSVFG5RTFGDDFF,5,82
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,27
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,77
FFFFFFSDSVFG5RTFGDDFF,5,73
FFFFFFSDSVFG5RTFGDDFF,5,31
FFFFFFSDSVFG5RTFGDDFF,5,69
FFFFFFSDSVFG5RTFGDDFF,5,72
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,16
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,54
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,4
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,64
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,36
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,66
FFFFFFSDSVFG5RTFGDDFF,5,64
FFFFFFSDSVFG5RTFGDDFF,5,9
FFFFFFSDSVFG5RTFGDDFF,5,47
FFFFFFSDSVFG5RTFGDDFF,5,56
FFFFFFSDSVFG5RTFGDDFF,5,88
FFFFFFSDSVFG5RTFGDDFF,5,73
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,44
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,86
FFFFFFSDSVFG5RTFGDDFF,5,32
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,40
FFFFFFSDSVFG5RTFGDDFF,5,57
FFFFFFSDSVFG5RTFGDDFF,5,64
FFFFFFSDSVFG5RTFGDDFF,5,82
FFFFFFSDSVFG5RTFGDDFF,5,6
FFFFFFSDSVFG5RTFGDDFF,5,32
FFFFFFSDSVFG5RTFGDDFF,5,26
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,6
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,67
FFFFFFSDSVFG5RTFGDDFF,5,64
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,45
FFFFFFSDSVFG5RTFGDDFF,5,12
FFFFFFSDSVFG5RTFGDDFF,5,31
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,93
FFFFFFSDSVFG5RTFGDDFF,5,72
FFFFFFSDSVFG5RTFGDDFF,5,22
FFFFFFSDSVFG5RTFGDDFF,5,47
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,47
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,1
FFFFFFSDSVFG5RTFGDDFF,5,51
FFFFFFSDSVFG5RTFGDDFF,5,41
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,13
FFFFFFSDSVFG5RTFGDDFF,5,65
FFFFFFSDSVFG5RTFGDDFF,5,24
FFFFFFSDSVFG5RTFGDDFF,5,43
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,41
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,85
FFFFFFSDSVFG5RTFGDDFF,5,31
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,6
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,96
FFFFFFSDSVFG5RTFGDDFF,5,100
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,91
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,77
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,43
FFFFFFSDSVFG5RTFGDDFF,5,89
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,41
FFFFFFSDSVFG5RTFGDDFF,5,60
FFFFFFSDSVFG5RTFGDDFF,5,67
FFFFFFSDSVFG5RTFGDDFF,5,26
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,6
FFFFFFSDSVFG5RTFGDDFF,5,30
FFFFFFSDSVFG5RTFGDDFF,5,78
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,96
FFFFFFSDSVFG5RTFGDDFF,5,31
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,75
FFFFFFSDSVFG5RTFGDDFF,5,48
FFFFFFSDSVFG5RTFGDDFF,5,25
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,69
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,12
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,60
FFFFFFSDSVFG5RTFGDDFF,5,73
FFFFFFSDSVFG5RTFGDDFF,5,63
FFFFFFSDSVFG5RTFGDDFF,5,42
FFFFFFSDSVFG5RTFGDDFF,5,1
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,57
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,88
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,1
FFFFFFSDSVFG5RTFGDDFF,5,78
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,45
FFFFFFSDSVFG5RTFGDDFF,5,66
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,43
FFFFFFSDSVFG5RTFGDDFF,5,91
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,30
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,12
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,69
FFFFFFSDSVFG5RTFGDDFF,5,91
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,73
FFFFFFSDSVFG5RTFGDDFF,5,93
FFFFFFSDSVFG5RTFGDDFF,5,89
FFFFFFSDSVFG5RTFGDDFF,5,12
FFFFFFSDSVFG5RTFGDDFF,5,47
FFFFFFSDSVFG5RTFGDDFF,5,34
FFFFFFSDSVFG5RTFGDDFF,5,13
FFFFFFSDSVFG5RTFGDDFF,5,62
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,66
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,12
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,85
FFFFFFSDSVFG5RTFGDDFF,5,67
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,65
FFFFFFSDSVFG5RTFGDDFF,5,36
FFFFFFSDSVFG5RTFGDDFF,5,40
FFFFFFSDSVFG5RTFGDDFF,5,39
FFFFFFSDSVFG5RTFGDDFF,5,54
FFFFFFSDSVFG5RTFGDDFF,5,30
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,37
FFFFFFSDSVFG5RTFGDDFF,5,56
FFFFFFSDSVFG5RTFGDDFF,5,59
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,99
FFFFFFSDSVFG5RTFGDDFF,5,44
FFFFFFSDSVFG5RTFGDDFF,5,45
FFFFFFSDSVFG5RTFGDDFF,5,64
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,4
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,53
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,30
FFFFFFSDSVFG5RTFGDDFF,5,9
FFFFFFSDSVFG5RTFGDDFF,5,30
FFFFFFSDSVFG5RTFGDDFF,5,12
FFFFFFSDSVFG5RTFGDDFF,5,71
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,7
FFFFFFSDSVFG5RTFGDDFF,5,91
FFFFFFSDSVFG5RTFGDDFF,5,41
FFFFFFSDSVFG5RTFGDDFF,5,27
FFFFFFSDSVFG5RTFGDDFF,5,82
FFFFFFSDSVFG5RTFGDDFF,5,99
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,19
FFFFFFSDSVFG5RTFGDDFF,5,69
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,99
FFFFFFSDSVFG5RTFGDDFF,5,97
FFFFFFSDSVFG5RTFGDDFF,5,43
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,53
FFFFFFSDSVFG5RTFGDDFF,5,28
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,39
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,9
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,57
FFFFFFSDSVFG5RTFGDDFF,5,77
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,53
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,1
FFFFFFSDSVFG5RTFGDDFF,5,3
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,13
FFFFFFSDSVFG5RTFGDDFF,5,4
FFFFFFSDSVFG5RTFGDDFF,5,45
FFFFFFSDSVFG5RTFGDDFF,5,3
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,57
FFFFFFSDSVFG5RTFGDDFF,5,93
FFFFFFSDSVFG5RTFGDDFF,5,68
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,28
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,42
FFFFFFSDSVFG5RTFGDDFF,5,65
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,99
FFFFFFSDSVFG5RTFGDDFF,5,47
FFFFFFSDSVFG5RTFGDDFF,5,6
FFFFFFSDSVFG5RTFGDDFF,5,3
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,62
FFFFFFSDSVFG5RTFGDDFF,5,40
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,52
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,25
FFFFFFSDSVFG5RTFGDDFF,5,25
FFFFFFSDSVFG5RTFGDDFF,5,24
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,26
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,34
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,57
FFFFFFSDSVFG5RTFGDDFF,5,41
FFFFFFSDSVFG5RTFGDDFF,5,42
FFFFFFSDSVFG5RTFGDDFF,5,39
FFFFFFSDSVFG5RTFGDDFF,5,4
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,26
FFFFFFSDSVFG5RTFGDDFF,5,32
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,40
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,95
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,28
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,51
FFFFFFSDSVFG5RTFGDDFF,5,31
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,22
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,3
FFFFFFSDSVFG5RTFGDDFF,5,53
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,44
FFFFFFSDSVFG5RTFGDDFF,5,74
FFFFFFSDSVFG5RTFGDDFF,5,71
FFFFFFSDSVFG5RTFGDDFF,5,100
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,71
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,56
FFFFFFSDSVFG5RTFGDDFF,5,52
FFFFFFSDSVFG5RTFGDDFF,5,18
FFFFFFSDSVFG5RTFGDDFF,5,75
FFFFFFSDSVFG5RTFGDDFF,5,72
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,93
FFFFFFSDSVFG5RTFGDDFF,5,39
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,36
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,89
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,80
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,77
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,72
FFFFFFSDSVFG5RTFGDDFF,5,89
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,78
FFFFFFSDSVFG5RTFGDDFF,5,74
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,79
FFFFFFSDSVFG5RTFGDDFF,5,69
FFFFFFSDSVFG5RTFGDDFF,5,44
FFFFFFSDSVFG5RTFGDDFF,5,22
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,96
FFFFFFSDSVFG5RTFGDDFF,5,97
FFFFFFSDSVFG5RTFGDDFF,5,60
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,16
FFFFFFSDSVFG5RTFGDDFF,5,44
FFFFFFSDSVFG5RTFGDDFF,5,68
FFFFFFSDSVFG5RTFGDDFF,5,53
FFFFFFSDSVFG5RTFGDDFF,5,26
FFFFFFSDSVFG5RTFGDDFF,5,38
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,29
FFFFFFSDSVFG5RTFGDDFF,5,27
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,63
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,4
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,13
FFFFFFSDSVFG5RTFGDDFF,5,46
FFFFFFSDSVFG5RTFGDDFF,5,81
FFFFFFSDSVFG5RTFGDDFF,5,91
FFFFFFSDSVFG5RTFGDDFF,5,89
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,28
FFFFFFSDSVFG5RTFGDDFF,5,59
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,39
FFFFFFSDSVFG5RTFGDDFF,5,86
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,25
FFFFFFSDSVFG5RTFGDDFF,5,24
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,85
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,84
FFFFFFSDSVFG5RTFGDDFF,5,61
FFFFFFSDSVFG5RTFGDDFF,5,65
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,17
FFFFFFSDSVFG5RTFGDDFF,5,19
FFFFFFSDSVFG5RTFGDDFF,5,88
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,31
FFFFFFSDSVFG5RTFGDDFF,5,67
FFFFFFSDSVFG5RTFGDDFF,5,48
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,71
FFFFFFSDSVFG5RTFGDDFF,5,48
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,83
FFFFFFSDSVFG5RTFGDDFF,5,68
FFFFFFSDSVFG5RTFGDDFF,5,100
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,77
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,82
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,97
FFFFFFSDSVFG5RTFGDDFF,5,51
FFFFFFSDSVFG5RTFGDDFF,5,36
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,85
FFFFFFSDSVFG5RTFGDDFF,5,82
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,50
FFFFFFSDSVFG5RTFGDDFF,5,9
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,13
FFFFFFSDSVFG5RTFGDDFF,5,38
FFFFFFSDSVFG5RTFGDDFF,5,37
FFFFFFSDSVFG5RTFGDDFF,5,72
FFFFFFSDSVFG5RTFGDDFF,5,49
FFFFFFSDSVFG5RTFGDDFF,5,66
FFFFFFSDSVFG5RTFGDDFF,5,81
FFFFFFSDSVFG5RTFGDDFF,5,63
FFFFFFSDSVFG5RTFGDDFF,5,15
FFFFFFSDSVFG5RTFGDDFF,5,64
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,85
FFFFFFSDSVFG5RTFGDDFF,5,77
FFFFFFSDSVFG5RTFGDDFF,5,59
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,22
FFFFFFSDSVFG5RTFGDDFF,5,23
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,81
FFFFFFSDSVFG5RTFGDDFF,5,89
FFFFFFSDSVFG5RTFGDDFF,5,60
FFFFFFSDSVFG5RTFGDDFF,5,20
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,37
FFFFFFSDSVFG5RTFGDDFF,5,6
FFFFFFSDSVFG5RTFGDDFF,5,68
FFFFFFSDSVFG5RTFGDDFF,5,81
FFFFFFSDSVFG5RTFGDDFF,5,4
FFFFFFSDSVFG5RTFGDDFF,5,14
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,66
FFFFFFSDSVFG5RTFGDDFF,5,76
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,87
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,82
FFFFFFSDSVFG5RTFGDDFF,5,42
FFFFFFSDSVFG5RTFGDDFF,5,10
FFFFFFSDSVFG5RTFGDDFF,5,71
FFFFFFSDSVFG5RTFGDDFF,5,70
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,22
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,8
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,71
FFFFFFSDSVFG5RTFGDDFF,5,2
FFFFFFSDSVFG5RTFGDDFF,5,100
FFFFFFSDSVFG5RTFGDDFF,5,58
FFFFFFSDSVFG5RTFGDDFF,5,43
FFFFFFSDSVFG5RTFGDDFF,5,27
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,54
FFFFFFSDSVFG5RTFGDDFF,5,9
FFFFFFSDSVFG5RTFGDDFF,5,55
FFFFFFSDSVFG5RTFGDDFF,5,74
FFFFFFSDSVFG5RTFGDDFF,5,5
FFFFFFSDSVFG5RTFGDDFF,5,33
FFFFFFSDSVFG5RTFGDDFF,5,53
FFFFFFSDSVFG5RTFGDDFF,5,38
FFFFFFSDSVFG5RTFGDDFF,5,3
FFFFFFSDSVFG5RTFGDDFF,5,28
FFFFFFSDSVFG5RTFGDDFF,5,28
FFFFFFSDSVFG5RTFGDDFF,5,21
FFFFFFSDSVFG5RTFGDDFF,5,98
FFFFFFSDSVFG5RTFGDDFF,5,56
FFFFFFSDSVFG5RTFGDDFF,5,94
FFFFFFSDSVFG5RTFGDDFF,5,35
FFFFFFSDSVFG5RTFGDDFF,5,69
FFFFFFSDSVFG5RTFGDDFF,5,27
FFFFFFSDSVFG5RTFGDDFF,5,78
FFFFFFSDSVFG5RTFGDDFF,5,90
FFFFFFSDSVFG5RTFGDDFF,5,26
FFFFFFSDSVFG5RTFGDDFF,5,65
FFFFFFSDSVFG5RTFGDDFF,5,11
FFFFFFSDSVFG5RTFGDDFF,5,54
FFFFFFSDSVFG5RTFGDDFF,5,92
FFFFFFSDSVFG5RTFGDDFF,5,46
